investor_id,sip_count,continuity_status
INV004148,5,Active
INV004149,6,Active
INV004151,8,Active
INV004152,5,Active
INV004153,8,Active
INV004154,12,Active
INV004155,1,Inactive
INV004156,1,Inactive
INV004157,3,Active
INV004158,1,Inactive
INV004159,4,Active
INV004160,4,Active
INV004161,3,Active
INV004162,3,Active
INV004163,4,Active
INV004164,2,Inactive
INV004165,2,Inactive
INV004166,2,Inactive
INV004167,1,Inactive
INV004168,2,Inactive
INV004169,3,Active
INV004170,1,Inactive
INV004171,2,Inactive
INV004172,8,Active
INV004173,4,Active
INV004174,6,Active
INV004175,8,Active
INV004176,1,Inactive
INV004177,8,Active
INV004178,5,Active
INV004179,6,Active
INV004180,2,Inactive
INV004181,6,Active
INV004182,2,Inactive
INV004183,4,Active
INV004184,5,Active
INV004185,5,Active
INV004186,2,Inactive
INV004187,2,Inactive
INV004188,1,Inactive
INV004189,2,Inactive
INV004190,4,Active
INV004191,7,Active
INV004192,3,Active
INV004193,2,Inactive
INV004194,3,Active
INV004195,2,Inactive
INV004196,7,Active
INV004197,3,Active
INV004198,2,Inactive
INV004199,6,Active
INV004200,1,Inactive
INV004201,1,Inactive
INV004202,9,Active
INV004203,8,Active
INV004204,3,Active
INV004205,5,Active
INV004206,1,Inactive
INV004207,2,Inactive
INV004208,6,Active
INV004209,1,Inactive
INV004210,4,Active
INV004211,2,Inactive
INV004212,7,Active
INV004213,1,Inactive
INV004214,3,Active
INV004215,2,Inactive
INV004216,7,Active
INV004217,1,Inactive
INV004220,3,Active
INV004221,1,Inactive
INV004222,4,Active
INV004223,5,Active
INV004224,5,Active
INV004225,5,Active
INV004226,4,Active
INV004227,2,Inactive
INV004228,7,Active
INV004229,3,Active
INV004230,2,Inactive
INV004231,5,Active
INV004232,6,Active
INV004233,2,Inactive
INV004234,1,Inactive
INV004235,1,Inactive
INV004236,2,Inactive
INV004237,5,Active
INV004238,3,Active
INV004239,8,Active
INV004240,5,Active
INV004241,10,Active
INV004242,2,Inactive
INV004243,8,Active
INV004244,2,Inactive
INV004246,7,Active
INV004247,6,Active
INV004248,7,Active
INV004249,1,Inactive
INV004250,3,Active
INV004251,1,Inactive
INV004252,5,Active
INV004253,4,Active
INV004254,4,Active
INV004255,1,Inactive
INV004256,3,Active
INV004257,4,Active
INV004258,7,Active
INV004259,3,Active
INV004260,1,Inactive
INV004261,3,Active
INV004262,3,Active
INV004263,5,Active
INV004264,3,Active
INV004265,5,Active
INV004266,7,Active
INV004267,7,Active
INV004268,3,Active
INV004269,1,Inactive
INV004270,7,Active
INV004271,6,Active
INV004272,5,Active
INV004273,4,Active
INV004274,4,Active
INV004275,1,Inactive
INV004276,3,Active
INV004277,5,Active
INV004278,5,Active
INV004279,8,Active
INV004280,4,Active
INV004281,8,Active
INV004282,8,Active
INV004283,5,Active
INV004284,2,Inactive
INV004285,7,Active
INV004287,5,Active
INV004288,7,Active
INV004289,11,Active
INV004290,5,Active
INV004291,2,Inactive
INV004293,6,Active
INV004294,3,Active
INV004295,9,Active
INV004296,6,Active
INV004297,9,Active
INV004298,5,Active
INV004299,8,Active
INV004300,4,Active
INV004301,3,Active
INV004302,4,Active
INV004303,4,Active
INV004304,3,Active
INV004305,3,Active
INV004306,7,Active
INV004307,5,Active
INV004308,7,Active
INV004309,1,Inactive
INV004310,3,Active
INV004311,1,Inactive
INV004312,1,Inactive
INV004313,3,Active
INV004314,6,Active
INV004315,1,Inactive
INV004316,4,Active
INV004317,1,Inactive
INV004318,5,Active
INV004319,9,Active
INV004320,5,Active
INV004321,9,Active
INV004322,3,Active
INV004323,1,Inactive
INV004324,7,Active
INV004326,10,Active
INV004328,3,Active
INV004329,3,Active
INV004330,2,Inactive
INV004331,1,Inactive
INV004332,8,Active
INV004333,3,Active
INV004334,4,Active
INV004335,8,Active
INV004336,4,Active
INV004337,2,Inactive
INV004338,10,Active
INV004339,5,Active
INV004340,6,Active
INV004341,5,Active
INV004342,5,Active
INV004343,6,Active
INV004345,5,Active
INV004346,3,Active
INV004347,5,Active
INV004348,6,Active
INV004349,7,Active
INV004350,3,Active
INV004351,2,Inactive
INV004352,4,Active
INV004353,5,Active
INV004354,4,Active
INV004355,1,Inactive
INV004356,6,Active
INV004357,8,Active
INV004358,8,Active
INV004359,2,Inactive
INV004360,5,Active
INV004361,8,Active
INV004362,5,Active
INV004363,4,Active
INV004364,6,Active
INV004365,5,Active
INV004366,4,Active
INV004367,6,Active
INV004368,5,Active
INV004369,5,Active
INV004370,1,Inactive
INV004371,3,Active
INV004372,6,Active
INV004373,1,Inactive
INV004374,5,Active
INV004375,4,Active
INV004376,4,Active
INV004377,4,Active
INV004378,3,Active
INV004379,3,Active
INV004380,3,Active
INV004381,4,Active
INV004382,2,Inactive
INV004383,1,Inactive
INV004384,4,Active
INV004385,1,Inactive
INV004386,1,Inactive
INV004387,2,Inactive
INV004388,5,Active
INV004389,1,Inactive
INV004390,1,Inactive
INV004391,6,Active
INV004392,6,Active
INV004393,3,Active
INV004394,2,Inactive
INV004395,1,Inactive
INV004398,3,Active
INV004399,1,Inactive
INV004400,8,Active
INV004401,8,Active
INV004402,1,Inactive
INV004403,6,Active
INV004404,2,Inactive
INV004406,2,Inactive
INV004407,4,Active
INV004408,3,Active
INV004410,11,Active
INV004411,6,Active
INV004412,7,Active
INV004413,8,Active
INV004414,8,Active
INV004415,2,Inactive
INV004416,1,Inactive
INV004417,1,Inactive
INV004418,5,Active
INV004419,1,Inactive
INV004420,4,Active
INV004421,6,Active
INV004422,1,Inactive
INV004423,1,Inactive
INV004424,2,Inactive
INV004425,3,Active
INV004426,3,Active
INV004427,11,Active
INV004428,4,Active
INV004430,2,Inactive
INV004433,1,Inactive
INV004434,6,Active
INV004435,2,Inactive
INV004436,5,Active
INV004437,2,Inactive
INV004438,2,Inactive
INV004439,3,Active
INV004440,3,Active
INV004441,5,Active
INV004442,4,Active
INV004443,5,Active
INV004444,2,Inactive
INV004445,4,Active
INV004446,6,Active
INV004447,7,Active
INV004448,4,Active
INV004449,4,Active
INV004450,6,Active
INV004451,6,Active
INV004452,7,Active
INV004453,3,Active
INV004454,6,Active
INV004455,6,Active
INV004456,2,Inactive
INV004457,6,Active
INV004458,1,Inactive
INV004459,7,Active
INV004460,9,Active
INV004461,3,Active
INV004462,3,Active
INV004463,6,Active
INV004464,7,Active
INV004465,5,Active
INV004466,5,Active
INV004467,5,Active
INV004468,7,Active
INV004469,1,Inactive
INV004471,4,Active
INV004472,7,Active
INV004473,7,Active
INV004474,5,Active
INV004475,7,Active
INV004476,4,Active
INV004477,8,Active
INV004479,5,Active
INV004480,1,Inactive
INV004481,3,Active
INV004482,4,Active
INV004483,3,Active
INV004484,6,Active
INV004485,3,Active
INV004486,3,Active
INV004487,3,Active
INV004488,5,Active
INV004489,2,Inactive
INV004490,3,Active
INV004491,3,Active
INV004492,4,Active
INV004493,5,Active
INV004494,3,Active
INV004495,4,Active
INV004496,5,Active
INV004497,5,Active
INV004498,3,Active
INV004500,1,Inactive
INV004501,2,Inactive
INV004502,7,Active
INV004503,1,Inactive
INV004504,8,Active
INV004505,5,Active
INV004506,3,Active
INV004507,1,Inactive
INV004508,4,Active
INV004509,5,Active
INV004510,3,Active
INV004511,6,Active
INV004512,1,Inactive
INV004513,5,Active
INV004514,5,Active
INV004515,3,Active
INV004516,3,Active
INV004517,6,Active
INV004518,5,Active
INV004519,3,Active
INV004520,5,Active
INV004521,7,Active
INV004522,1,Inactive
INV004523,6,Active
INV004524,2,Inactive
INV004525,2,Inactive
INV004526,4,Active
INV004527,4,Active
INV004528,7,Active
INV004529,4,Active
INV004530,2,Inactive
INV004531,8,Active
INV004532,1,Inactive
INV004533,7,Active
INV004534,5,Active
INV004535,2,Inactive
INV004536,1,Inactive
INV004537,2,Inactive
INV004538,1,Inactive
INV004539,1,Inactive
INV004540,4,Active
INV004541,1,Inactive
INV004542,7,Active
INV004543,2,Inactive
INV004544,4,Active
INV004545,4,Active
INV004546,4,Active
INV004547,7,Active
INV004548,4,Active
INV004549,5,Active
INV004551,4,Active
INV004552,1,Inactive
INV004553,5,Active
INV004555,8,Active
INV004556,1,Inactive
INV004557,5,Active
INV004558,2,Inactive
INV004560,9,Active
INV004561,3,Active
INV004562,6,Active
INV004563,7,Active
INV004564,1,Inactive
INV004565,3,Active
INV004566,3,Active
INV004567,5,Active
INV004568,4,Active
INV004569,1,Inactive
INV004570,1,Inactive
INV004572,1,Inactive
INV004573,4,Active
INV004574,8,Active
INV004575,2,Inactive
INV004576,6,Active
INV004577,1,Inactive
INV004578,4,Active
INV004579,8,Active
INV004580,1,Inactive
INV004581,8,Active
INV004582,4,Active
INV004583,2,Inactive
INV004584,4,Active
INV004585,4,Active
INV004586,1,Inactive
INV004587,1,Inactive
INV004588,1,Inactive
INV004589,6,Active
INV004590,1,Inactive
INV004591,2,Inactive
INV004592,5,Active
INV004593,5,Active
INV004594,8,Active
INV004595,5,Active
INV004596,1,Inactive
INV004597,1,Inactive
INV004598,6,Active
INV004599,1,Inactive
INV004600,3,Active
INV004602,9,Active
INV004603,1,Inactive
INV004604,5,Active
INV004605,1,Inactive
INV004606,4,Active
INV004607,8,Active
INV004608,8,Active
INV004609,4,Active
INV004610,1,Inactive
INV004611,7,Active
INV004612,1,Inactive
INV004614,6,Active
INV004615,2,Inactive
INV004616,5,Active
INV004617,9,Active
INV004618,1,Inactive
INV004619,4,Active
INV004620,2,Inactive
INV004621,9,Active
INV004622,3,Active
INV004623,3,Active
INV004624,1,Inactive
INV004625,6,Active
INV004626,3,Active
INV004627,5,Active
INV004628,1,Inactive
INV004629,8,Active
INV004630,9,Active
INV004631,8,Active
INV004632,4,Active
INV004633,7,Active
INV004634,4,Active
INV004635,7,Active
INV004636,6,Active
INV004637,3,Active
INV004638,7,Active
INV004639,3,Active
INV004640,7,Active
INV004641,6,Active
INV004642,6,Active
INV004643,6,Active
INV004644,2,Inactive
INV004645,2,Inactive
INV004646,7,Active
INV004647,7,Active
INV004648,4,Active
INV004649,1,Inactive
INV004650,6,Active
INV004651,5,Active
INV004652,2,Inactive
INV004653,3,Active
INV004654,5,Active
INV004655,4,Active
INV004656,3,Active
INV004657,1,Inactive
INV004659,4,Active
INV004660,3,Active
INV004661,8,Active
INV004662,1,Inactive
INV004663,1,Inactive
INV004664,3,Active
INV004665,6,Active
INV004666,1,Inactive
INV004667,2,Inactive
INV004668,2,Inactive
INV004669,4,Active
INV004670,1,Inactive
INV004672,7,Active
INV004673,4,Active
INV004674,2,Inactive
INV004675,1,Inactive
INV004676,2,Inactive
INV004677,4,Active
INV004678,4,Active
INV004679,5,Active
INV004680,7,Active
INV004681,2,Inactive
INV004682,9,Active
INV004683,2,Inactive
INV004684,3,Active
INV004685,1,Inactive
INV004686,1,Inactive
INV004687,4,Active
INV004688,6,Active
INV004689,3,Active
INV004690,1,Inactive
INV004691,1,Inactive
INV004692,6,Active
INV004693,5,Active
INV004694,5,Active
INV004695,5,Active
INV004696,4,Active
INV004697,1,Inactive
INV004698,3,Active
INV004699,4,Active
INV004700,3,Active
INV004701,7,Active
INV004702,3,Active
INV004703,2,Inactive
INV004704,6,Active
INV004705,1,Inactive
INV004707,1,Inactive
INV004709,4,Active
INV004710,1,Inactive
INV004711,5,Active
INV004712,8,Active
INV004713,1,Inactive
INV004715,7,Active
INV004716,7,Active
INV004717,2,Inactive
INV004718,2,Inactive
INV004719,5,Active
INV004720,4,Active
INV004721,2,Inactive
INV004722,3,Active
INV004723,2,Inactive
INV004724,3,Active
INV004725,3,Active
INV004727,2,Inactive
INV004728,2,Inactive
INV004730,2,Inactive
INV004731,3,Active
INV004733,5,Active
INV004734,4,Active
INV004735,3,Active
INV004736,3,Active
INV004737,10,Active
INV004738,6,Active
INV004739,5,Active
INV004740,3,Active
INV004741,7,Active
INV004742,3,Active
INV004743,1,Inactive
INV004744,3,Active
INV004745,2,Inactive
INV004746,1,Inactive
INV004747,5,Active
INV004748,5,Active
INV004749,2,Inactive
INV004750,3,Active
INV004751,3,Active
INV004752,5,Active
INV004753,6,Active
INV004754,5,Active
INV004755,7,Active
INV004756,5,Active
INV004757,1,Inactive
INV004758,3,Active
INV004759,3,Active
INV004760,2,Inactive
INV004761,6,Active
INV004762,1,Inactive
INV004763,7,Active
INV004764,6,Active
INV004765,2,Inactive
INV004766,1,Inactive
INV004767,3,Active
INV004768,1,Inactive
INV004769,5,Active
INV004770,8,Active
INV004771,5,Active
INV004772,2,Inactive
INV004773,1,Inactive
INV004774,3,Active
INV004775,3,Active
INV004776,9,Active
INV004777,1,Inactive
INV004778,1,Inactive
INV004779,1,Inactive
INV004780,7,Active
INV004781,3,Active
INV004782,1,Inactive
INV004783,1,Inactive
INV004784,4,Active
INV004785,7,Active
INV004786,5,Active
INV004787,7,Active
INV004788,2,Inactive
INV004790,4,Active
INV004791,3,Active
INV004792,2,Inactive
INV004794,2,Inactive
INV004795,2,Inactive
INV004796,4,Active
INV004797,4,Active
INV004798,7,Active
INV004799,2,Inactive
INV004801,3,Active
INV004802,5,Active
INV004803,4,Active
INV004804,6,Active
INV004805,7,Active
INV004806,2,Inactive
INV004807,8,Active
INV004808,3,Active
INV004810,1,Inactive
INV004811,5,Active
INV004812,2,Inactive
INV004813,6,Active
INV004814,4,Active
INV004815,3,Active
INV004816,2,Inactive
INV004817,5,Active
INV004818,4,Active
INV004819,7,Active
INV004820,2,Inactive
INV004821,4,Active
INV004822,5,Active
INV004823,5,Active
INV004825,7,Active
INV004826,4,Active
INV004827,2,Inactive
INV004828,4,Active
INV004829,5,Active
INV004830,3,Active
INV004831,2,Inactive
INV004832,2,Inactive
INV004833,6,Active
INV004834,9,Active
INV004835,5,Active
INV004836,4,Active
INV004837,5,Active
INV004839,1,Inactive
INV004840,7,Active
INV004841,4,Active
INV004842,1,Inactive
INV004843,8,Active
INV004844,7,Active
INV004845,6,Active
INV004846,4,Active
INV004847,7,Active
INV004848,9,Active
INV004849,4,Active
INV004850,5,Active
INV004851,2,Inactive
INV004852,3,Active
INV004853,4,Active
INV004854,5,Active
INV004855,4,Active
INV004856,4,Active
INV004857,2,Inactive
INV004858,5,Active
INV004860,6,Active
INV004861,2,Inactive
INV004862,2,Inactive
INV004863,7,Active
INV004864,8,Active
INV004865,7,Active
INV004866,4,Active
INV004867,4,Active
INV004868,8,Active
INV004869,2,Inactive
INV004870,2,Inactive
INV004871,8,Active
INV004872,2,Inactive
INV004874,3,Active
INV004875,5,Active
INV004876,5,Active
INV004877,7,Active
INV004878,1,Inactive
INV004879,1,Inactive
INV004880,5,Active
INV004881,3,Active
INV004882,2,Inactive
INV004883,3,Active
INV004884,3,Active
INV004885,4,Active
INV004886,2,Inactive
INV004887,1,Inactive
INV004888,4,Active
INV004889,7,Active
INV004890,3,Active
INV004891,8,Active
INV004892,4,Active
INV004893,2,Inactive
INV004894,4,Active
INV004895,3,Active
INV004896,6,Active
INV004897,1,Inactive
INV004898,1,Inactive
INV004899,5,Active
INV004900,4,Active
INV004901,6,Active
INV004903,5,Active
INV004904,3,Active
INV004905,1,Inactive
INV004906,1,Inactive
INV004907,4,Active
INV004908,5,Active
INV004909,1,Inactive
INV004910,5,Active
INV004911,7,Active
INV004912,4,Active
INV004913,6,Active
INV004914,4,Active
INV004915,5,Active
INV004916,7,Active
INV004917,7,Active
INV004918,5,Active
INV004919,3,Active
INV004920,5,Active
INV004921,1,Inactive
INV004922,3,Active
INV004923,3,Active
INV004924,9,Active
INV004925,7,Active
INV004926,8,Active
INV004927,7,Active
INV004928,1,Inactive
INV004929,4,Active
INV004930,2,Inactive
INV004931,2,Inactive
INV004932,4,Active
INV004933,3,Active
INV004934,5,Active
INV004935,2,Inactive
INV004937,1,Inactive
INV004938,5,Active
INV004939,5,Active
INV004940,1,Inactive
INV004942,4,Active
INV004943,4,Active
INV004944,3,Active
INV004945,5,Active
INV004946,1,Inactive
INV004947,6,Active
INV004948,4,Active
INV004949,3,Active
INV004950,5,Active
INV004951,4,Active
INV004952,2,Inactive
INV004953,7,Active
INV004954,2,Inactive
INV004955,3,Active
INV004956,8,Active
INV004957,3,Active
INV004958,7,Active
INV004959,6,Active
INV004960,3,Active
INV004961,3,Active
INV004962,5,Active
INV004963,5,Active
INV004964,3,Active
INV004966,1,Inactive
INV004967,6,Active
INV004968,5,Active
INV004969,5,Active
INV004970,5,Active
INV004971,2,Inactive
INV004972,3,Active
INV004973,9,Active
INV004974,8,Active
INV004977,2,Inactive
INV004978,7,Active
INV004979,3,Active
INV004980,3,Active
INV004981,8,Active
INV004982,4,Active
INV004983,7,Active
INV004984,7,Active
INV004985,4,Active
INV004986,7,Active
INV004987,4,Active
INV004988,2,Inactive
INV004989,5,Active
INV004990,4,Active
INV004991,1,Inactive
INV004992,7,Active
INV004993,2,Inactive
INV004994,4,Active
INV004995,4,Active
INV004996,10,Active
INV004997,7,Active
INV004998,3,Active
INV004999,2,Inactive
